company_location,company_name,date_expiry,date_posted,employment_type,job_description,job_requirements,job_title,num_apps,salary_lower,salary_type,salary_upper,seniority
"Mnd Building Annexe A, 9 Maxwell Road 069112",8 Hunters International Pte. Ltd.,21 Feb 2019,22 Jan 2019,"Permanent, Full Time","Roles & ResponsibilitiesAbout the role: Our Solutions Architecture team leverages expertise in modern web and mobile technologies to create scalable analytics strategies. This typically involves both client-facing solutioning and technical engagements, like writing queries in JavaScript, transforming data sets, and advising on data architecture. While deep programming experience is not required, demonstrated interest in using data to solve problems is essential. Examples include:  Designing the analytics specification for a new iOS app with a product team at a high-tech financial institution Architecting a custom SDK for an upcoming wearable device by a leading fitness company Advising on user analytics strategy and data ecosystem best practices for a growth-stage startup  Solutions Architects scope and execute projects for a wide variety of our existing customers. With your deep technical knowledge and expertise in the analytics space, you will be on the front lines with our clients as they build Mixpanel into a core business foundation. You will be:  The owner of implementation health for our most strategic and high-value clients, responsible for:     Aligning with pre-sales teams and consulting with clients to confirm and map business goals and metrics to a Mixpanel specification Working directly with our implementation team and our clients to design and architect successful Mixpanel pilots and production application deployments Engaging with engineering, product management, marketing, and analytics teams onsite at customer locations to handle technical onboarding and continuously optimize Mixpanel integrations   The delivery lead for a variety of paid technical services, ranging from third-party integrations to creating custom data queries and visual reports. Some examples include:     Preparing concise and accurate scoping and work summary documents Successfully executing on deliverables while balancing project timelines and unanticipated issues   A technical counterpart to Customer Success Managers, collaborating to ensure continued and sustained value throughout the entire customer journey. Some examples include:     Contributing to account strategy to ensure key customer use cases are met with Mixpanel Training customers on new products and features as they are released   A technical sponsor for internal engagements with Mixpanel product and engineering teams, helping:     Provide technical product feedback from customers to drive the product roadmap Prioritize product and systems tasks from clients     ","RequirementsWe're looking for someone who:  Possess at least a Diploma or Degree in Computer Science or related focus Possess more than 2 years experience in SaaS industry in a software architecture and consultancy role.  Can write code to solve problems, experience programming and scripting to send/retrieve and manipulate data via APIs (e.g. JavaScript, Python, PHP) Feels comfortable leading meetings with both technical and business audiences at senior levels Is passionate about data, with the ability to apply creativity and curiosity to the problem-solving process  Bonus points if you:  Are familiar with analytics best practices across business segments and verticals Have excellent written, analytical, and communication skills Have experience leading project delivery in a technical environment Have experience working with customers in the APAC region Have 3 years minimum experience in a client-facing technical consulting role ",Solutions Architect,2.0,,,,"Manager, Professional, Executive, Senior Executive"
,Ministry Of Communications And Information,04 Feb 2019,22 Jan 2019,Full Time,"Roles & ResponsibilitiesJob Responsibilities: You will be part of a team conducting research to better understand industry sentiments and challenges faced by our local companies. The objective of the research is to improve the effectiveness of Government schemes and policies. You will also be responsible for synergising data across various data sources to complement the team’s research to generate insights to inform policy decisions. Job Requirements: The ideal candidate should demonstrate a combination of the following:  Background and/or relevant experience in a quantitative discipline: Data Analytics, Engineering, Economics, Statistics, Applied mathematics, Computer Science, or related disciplines with substantial quantitative content Experience with industry research and analysis Ability to wrangle and analyze data in Python will be a bonus Excellent written and verbal communication skills Excellent analytical and problem solving skills Possess initiative and comfortable working independently in a fast-paced environment  For more information on careers in MCI, please access the following link: http://www.mci.gov.sg/web/corp/careers  ",,Senior Manager  /  Manager (Industry Research),0.0,,,,
"Pwc Building, 8 Cross Street 048424",Tripadvisor Singapore Private Limited,21 Feb 2019,22 Jan 2019,"Permanent, Full Time","Roles & ResponsibilitiesTripAdvisor’s mission is to enable travellers around the World to unleash the full potential of their every trip. We are relentless in innovating new products, creating new content often with our partners to enrich our travellers’ experiences and help identify the best deals. We love empowering our people and travellers alike. Why is this role exciting for you: Are you passionate about Travel and loves checking out new shopping ‘IT’ spots to discover the latest best buys? Would you love working for a globally beloved, industry-leading website? Are you an ‘influencer’ and love to help travellers find options to satisfy their retail needs? Are you driven by making an impact? If so, we would like to talk to you about joining TripAdvisor newest team as a Senior Ops Lead. In this role, you will enable TripAdvisor’s newest vertical, Retail. A premium content led product to help travellers find the best place to shop in, discover featured brands and best deals. You will lead a team to manage all operations and administrative to support the sales team. Who you are: TripAdvisor is seeking for an experienced Account Management and Digital Ops lead to collaborate with Sales Managers to bring campaigns to live. The ideal candidate will have Operations and Account management experience in an industry vertical, digital, retail or ecommerce will be a plus. You will have strong organizational skills to manage multiple requests and prioritize workload. You will love engaging with multiple stakeholders to resolve, organize and setup billing, contracts and working with Product teams to get campaigns to live using internal tools. Sales/Media experience in advertising and experience in the multi-channel/omni-channel retail industry will also be a plus. A strong ‘can-do’ spirit that drives a self-starter is a must. You will be comfortable in dealing with data, organizing and pulling from internal data tools. You will have an aptitude to organize this data into presentation formats. Key Responsibilities:  Work with clients to obtain creative materials for scheduled buys Monitor for campaign delivery on a monthly basis in addition to optimizing for performance in accordance to the client’s KPIs Provide varying levels of reporting on a monthly basis to Sales Managers on active campaigns in preparation for QBR with the clients Develop and construct decks for Sales Managers in order for the Sales Team to prospect and analyze sales territory to develop new business opportunities Work alongside Sales to identify new leads, setup meetings and follow through on campaign management. Assemble post campaign wrap-up Reports in order to obtain incremental revenue Responsible for client monthly Billing Reconciliation in addition to working with the TripAdvisor Accounting Department to resolve billing issues and generate timely invoices. Managing internal content tool for managed services and/or assisting clients to utilise content tool. Thorough knowledge of site specifications and analytics ","RequirementsThe ideal candidate is:  Passionate about travel and how it continues to grow and change across the world Highly motivated, capable of moving multiple projects forward rapidly on your own with a manager located remotely Talented in analysing data, identifying insights and developing them into compelling presentations Experienced and comfortable working in Excel and summarising findings in PowerPoint Well-presented, lucid and able to put together coherent arguments and support them with relevant examples Attentive to detail and experienced managing operational tasks in a digital environment – at an agency, client, or publisher Always on the lookout for information, developments and market news to help the team sell more effectively Comfortable working as a team player on an energetic, international team Performs well in a fast-paced, highly changing marketplace and driven to meet and exceed the team’s expectations/demands Able to work to a deadline, prioritising workloads according to different criteria Excellent spoken/written English, with a strong working knowledge of other major languages also preferred  Essential skills:   Experience in supporting global sales team across variety of markets with large recurring revenue Experience in operational activities, account management and enabling Sales success. Excel, Word, PowerPoint and general computer skills are fundamental to this role Familiarity and knowledge of digital media and the internet strongly preferred ","Account Management And Operations Lead, Retail",11.0,5500.0,Monthly,7600.0,Senior Executive
"Frasers Tower, 182 Cecil Street 069547",Arup Singapore Private Limited,21 Feb 2019,22 Jan 2019,"Permanent, Full Time","Roles & ResponsibilitiesData centre designer. Need indebt knowledge of mechanical system associated with data centres, both cloud and colocation. Focus on design delivery using Revit and other modelling software and supervise construction stage through to and including IST’s. Excellent communication skills and international experience will be a good basis to fit into the wider Arup culture.  Hands on mechanical design for a range of international data centres Able to operate autonomously as lead engineer role for large scale projects with minimal supervision Produce design calculations, drawings and specifications including LLE for major plant items Design directly into revit model Complete CFD modelling Construction supervision stage of projects including commissioning and IST’s Working directly with clients and other professionals with minimal supervision Support and train graduate engineers Supporting the firm’s compliance in maintaining ISO 9001, OHSAS 18001 and ISO 14001 requirement. ","Requirements Relevant engineering degree At least 3 to 4 years of experience in the field of mechanical engineering.  Be able to work autonomously in the design and delivery of engineering solutions on projects Ability to work under pressure and meet strict deadlines is essential Good planning and organisation skills Good communications skills Strong commitment and support of the firm’s compliance in maintaining ISO 9001, OHSAS 18001 and ISO 14001 requirements. ",Mechanical Engineer,15.0,4200.0,Monthly,5000.0,"Non-Executive, Junior Executive"
21 Lower Kent Ridge Road 119077,National University Of Singapore,21 Feb 2019,22 Jan 2019,Contract,"Roles & ResponsibilitiesThe position of Research Assistant/Associate (Software Engineer) is immediately available in the laboratory of Dr. Jason Pitt, which integrates data science and biological expertize to facilitate novel discoveries in cancer genomics. The Pitt Laboratory achieves this by developing cutting-edge software that allow cost-effective identification, harmonization, and interrogation of large genomic datasets. Collectively, we refer to this domain as genome economics. Successful candidates will interact closely with the Data Science and Learning Division of Argonne National Laboratory (USA) as well as our industrial partners. This position provides a rare opportunity to utilize Amazon Web Services, Amazon Alexa, data-intensive computing, natural language processing, and artificial intelligence. RESPONSIBILITIES Participate in the development of: 1) Melvin, a virtual genome analysis assistant using Amazon’s Alexa technology  Build upon a functional prototype Design and implement optimal client/server solutions Contribute to all stages of the software development life cycle  2) The Scalable Workflows for the Analysis of Genomes (Swag) framework  Optimize of bioinformatic tools for cost and accuracy Facilitate large-scale analytics on HPC and commercial clouds     ","RequirementsREQUIREMENTS  Bachelors or Masters degree (minimally) in computer science, information systems, bioinformatics, engineering, mathematics, or related fields Strong Python programming skills and proficiency with Unix-based systems Working knowledge of databases (SQL, NoSQL, Elasticsearch, etc.) Record of problem-solving and robust design skills Excellent written and spoken English  PREFERENCES  Basic knowledge of biology and genetics Familiarity with Amazon Web Services Interest in computational linguistics ",Research Assistant  /  Associate (Software Engineer),2.0,2600.0,Monthly,4200.0,Fresh/Entry Level
"Az @ Paya Lebar, 140 Paya Lebar Road 409015",The Supreme Hr Advisory Pte. Ltd.,21 Feb 2019,22 Jan 2019,"Permanent, Full Time","Roles & Responsibilities• Administrative support to Chief Executive on corporate documentation including presentations, contracts, renewals, legal and regulatory documents • Working with Finance Executive to prepare invoices, quotations and accounts payables • Work with accountant to deliver end of month Finance Report  • Ensure timely transfer and completion of the monthly accounts • Maintain business critical information such as employee data, CPF information, Corporate tax information and other relevant data • Maintain office facilities including pantry supplies, general office supplies and fixtures • Prepare and compile regular management reports (weekly, monthly, quarterly), quarterly business updates • Manage day to day staff packages, programmes, rewards and annual leave • Liaise with third party vendors to ensure the correct functioning of all office equipment • File, organise and manage the business correspondence and information","RequirementsRequirements: • A diploma or higher in the field of business administration, finance, accounting, or related field • Relevant experience in administration roles or positions • 5-6 years minimum in administration roles or positions is required, with ability to support small teams or working as divisional administrators • 2-3 years of experience in a services or consulting firm  ",Admin Cum Account  /  /  5 Days  /  /  2800-3000  /  /  Clarke Quay  /  /  Senior Level Admin,4.0,2800.0,Monthly,3000.0,Senior Executive
"Guoco Tower, 1 Wallich Street 078881",Manpower Staffing Services (Singapore) Pte Ltd,21 Feb 2019,22 Jan 2019,Permanent,"Roles & Responsibilities Provide administration support for Qlik Sense; Qlik Sense software installation, patches, and set up; Integrating Qlik Sense with Informatica enterprise-wide data warehouse; Implementing Authorization Matrix in Qlik Sense; Familiar with scripting knowledge, data source integration and visualization development through Qlik Sense; Familiar with producing Qlik Sense Reports/Analytics/Dashboards/Alerts and Query Capabilities ","Requirements Minimum 2 years of Qlik Sense administration working experience; Experience in managing Qlik Sense access control integration with Active Directory Authentication Preferred experience in implementation of Qlik Sense Access Control in Singapore Public Sector projects    Interested candidates can click apply for more information. ** We regret to inform that only shortlisted candidates will be notified. ** We respect your privacy and all communication will be treated with confidentiality.  If you wish to know more about this position or explore other roles, please prepare your updated profile and get in touch with our consultants. Please note that your response to this advertisement and communications with us pursuant to this advertisement will constitute informed consent to the collection, use and/or disclosure of personal data by Manpower for the purpose of carrying out its business, in compliance with the relevant provisions of the Personal Data Protection Act 2012.    ",Qlik Sense Administrator,0.0,4000.0,Monthly,5500.0,Executive
"Millenia Tower, 1 Temasek Avenue 039192",Triterras Asia Pte. Ltd.,05 Feb 2019,22 Jan 2019,Contract,"Roles & ResponsibilitiesDetailed knowledge and applied expertise in Microsoft Windows operating systems and server technologies (Windows XP/2003/2008R2, Active Directory, System Center Servers, SQL, MS Office, RDS, FF TM, and SharePoint, Apache Tomcat).   Demonstrated, in-depth knowledge of server configurations, RAID, SAN, server clustering, networking protocols, DNS, DHCP, SMTP, VPN technologies, firewalls, and security certificate technologies.    Demonstrated ability to maintain databases, SQL in SAN (IP or FC) environment.   Working knowledge of relevant high level languages such as C++, PERL and CGI scripting.   Working knowledge of SQL 2008R2, 2012.   Demonstrated ability to install, configure and maintain RAID and other storage technologies such as SAN.   Demonstrated ability in using Active Directory Group Policies and automation technologies for deploying and maintaining systems.   Demonstrated ability in diagnosing and remedying serious server-related problems and failures promptly and effectively.   Demonstrated skill in developing and implementing methods and procedures to ensure network security, data integrity, and daily back-up of systems data in a multi-server environment.   Demonstrated ability to deploy, configure and maintain multiple virus protection software for multiple platforms (Symantec, McAfee, Trend Micro, etc.).   General knowledge of Ethernet network topologies.   General knowledge of electronics, electricity, and mechanics in order to plan installation and maintenance of new computer equipment. ","Requirements8+ years of experience  Demonstrated skill in analyzing information, problems, and situations to:   define problems formulate solutions identify cause and effect relationships make appropriate decisions  Demonstrated skill in using PC-based packages to develop, write, and maintain operational procedures, documents, and databases.  Demonstrated supervisory skills. Skill in establishing and maintaining cooperative working relationships. Ability to communicate and interact effectively with persons of diverse backgrounds.   Ability to manage time and priorities so that projects or tasks are completed on time.   Demonstrated skill in performing effectively under the demands of frequent interruptions and distractions.   Demonstrated oral communication skills sufficient to effectively obtain and impart information and explain concepts, both on an individual basis and in a group.   Ability to give clearly understood technical presentations.   Working knowledge of secure web servers.   Skill in setting priorities, meeting competing deadlines, and handling varying requirements and job complexities.   Ability to establish and maintain cooperative working relationships and to interact effectively with technical, management, and end-user staff and vendor representatives.   Ability to use, and demonstrated willingness to review, systems resources (documents, manuals, industry publications, vendors) to maintain current knowledge of the information systems profession.   Ability to evaluate hardware and software, devise benchmarks, draw comparisons, and write reviews.  Ability to work unusual hours on short notice in order to resolve critical problems or comply with testing or maintenance schedules.   Ability to accept 24-hour on call duty on a rotating basis.    ",System Administrator,2.0,6000.0,Monthly,6500.0,Senior Executive
"Pioneer Junction, 3 Soon Lee Street 627606",Technopals Pte. Ltd.,21 Feb 2019,22 Jan 2019,Full Time,"Roles & Responsibilities• Experienced in using RPA Automation guidelines to evaluate a business process and identify automation opportunities • Successfully completed at least 3-5 Automation Opportunity assessments and provided technical solutions • Strong level of understanding of the banking domain and processes • Excellent knowledge of automation tools and automation assessment frameworks • Experienced in developing automation data collection guides and templates • Skilled in process modelling • Ability to create Automation business case • Gather facts (through primary and secondary research, structured and unstructured interviews, surveys, etc.) • Responsible for the design, analysis (customer, financial, operational) and presentation of data. • Create original work products with minimal supervision. • Apply knowledge of consulting methodologies, key technologies, engagement support tools and demonstrate strong knowledge of their competency area and/or industry. • Establish relationships within client organizations and deliver timely, high quality service to the client. ","Requirements• Acts as an independent professional, including interaction with clients and does not require close management supervision on IBM or client premises. • Operates as a team member, drawing upon the experience of other professionals within the engagement team and from other functions. • Ability to travel extensively",Application Consultant-Process Automation (Rpa),0.0,5000.0,Monthly,7200.0,Professional
"Pioneer Junction, 3 Soon Lee Street 627606",Technopals Pte. Ltd.,21 Feb 2019,22 Jan 2019,Full Time,"Roles & Responsibilities*Work with stakeholders to design and model the user interface , which will include interactive visualizations. *The candidate is expected to be able to handle end to end report design, development and delivery from data sources including data preparation, modeling and visualizations/user interface *Responsible for the development, automating, compiling, and preparing reports, self service/ad-hoc env, dashboards, cubes, etc. *Create and maintain design system documentation","Requirements*3 Years of development experience using QlikView as a primary tool. *Must have experience and strong knowledge on QlikView loadscripts, Designing User interfaces, QlikView reports, models and Dashboards, setting up security in Qlik. *Knowledge/Experience of SQL & Oracle, is essential. *Communicate and document complex business logic, definitions and processes in a non-technical form. *Must be experienced in architecting, development and deployment using QlikView. *Strong communication and client management experience. *Bachelor's degree in Computer science or equivalent.",Qlikview Developer,2.0,5000.0,Monthly,7500.0,Professional
"Nanyang Technological University, 50 Nanyang Avenue 639798",Nanyang Technological University,21 Feb 2019,22 Jan 2019,Contract,"Roles & ResponsibilitiesThe S. Rajaratnam School of International Studies (RSIS), a Graduate School of Nanyang Technological University (NTU), is a leading research-intensive and teaching institution in strategic and international affairs and policy-oriented think tank in the Asia-Pacific region. The RSIS is seeking suitable candidates for the position of Associate Research Fellow in the Indonesia  Programme. The successful candidate will be required assist the Coordinator of the Indonesia Programme in his research project. He/she will assist project supervisors in the following: ·         Crafting research instruments  ·         Perform data analysis from data collect ·         Result reporting ·         Writing up of research reports ·         Liaising with counterparts on the project ·         Other duties as assigned He/she will be required to work on and submit 2 research reports. The engagement will be for one (1) year.  ","RequirementsThe candidate should possess significant knowledge in social science research using advanced statistical analysis methods, with relevant research experience. The candidate need to have good knowledge on the social psychology of radicalism and religious intolerance in Indonesia.",Associate Research Fellow (Indonesia Programme) - Rri,1.0,2500.0,Monthly,4000.0,Professional
"Bank Of China Building, 4 Battery Road 049908",Charterhouse Pte. Ltd.,21 Feb 2019,22 Jan 2019,Contract,"Roles & Responsibilities Perform design data model and develop extraction, loading and transformation ETL rules based on requirement Create technical design specification Fine tuning, and optimization of DB & ETL jobs Involve in System Integration test, User acceptance Test, Deployment and warranty support after implementation Ensure data quality throughout the ETL process Lead a team of developers ","Requirements Minimum 5 years of experience in Informatica, Teradata and UNIX Experience in ETL tools Hand on Experience on writing Teradata SQL. Should be expert in Teradata Utilities Should be good in Unix Shell scripting Experience in best practice of designing and developing of database, SQL, ETL process, logging, auditing, and error handling Good exposures and experience in Data Profiling and Data Modeling Experience in RDBMS  like Oracle, MS SQL etc Experience in creating test plan, test cases, test scripts and data integration. Experience in scripting Experience in following SDLC / Agile software development methodologies. Experience in banking industry  Please send your resume in word format with your current and expected salary to yvonnet@charterhouse.com.sg EA License no.: 13C6338 I Reg no.: R1110355",Senior Software Developer,2.0,6000.0,Monthly,8500.0,Executive
"International Plaza, 10 Anson Road 079903",Infocepts Pte. Ltd.,21 Feb 2019,22 Jan 2019,Full Time,"Roles & ResponsibilitiesPosition                Business Intelligence - Senior Program Manager Location               Singapore Reports to   Senior Program Director & Client (if needed)      Key Roles & Responsibilities:-  Ownership of all program management related activities including project/sprint management, communications, requirement gathering, support orchestration, executive status updates and relationship management Strategic thinking and planning around how we address and support business needs Working with the solution architect during the early engagement stages to draw up the project plan and definition for the project ensuring that they are commercially acceptable and sound Develop optimized processes & instrumentation to enable best-in-class customer service Organizing the project teams.  Managing the project plan ensuring project is delivered to the agreed dates and budget Monitoring progress against plan and producing internal and client facing status and financial reports. Attending the project Steering Group meetings to monitor the project against the high level milestones, the original budget and to ensure that it continues to meet the original business case. Identifying potential overruns, challenges and/or commercial issues and working with sales, delivery and the client to find an acceptable resolution. Manage customer relationships and expectations by developing a communication process to keep others up-to-date on project results Control and own engagement delivery; managing project scope; adjusting schedules when necessary; determining daily priorities; ensuring efficient and on-time delivery of project tasks and milestones; following proper escalation paths; and managing customer and supplier relationships Stay current with customer needs and strategies; utilizing formal and informal written communication methods (for example, emails, newsletters, PowerPoint presentations, executive updates, task lists, updates) to communicate updates and findings; and facilitating project meetings and presentations to all types of diverse audiences (for example, senior management, Customers, technical staff) Provide leadership to team members and peers by collaborating with others; articulating ideas and viewpoints to senior management, peers and others; identifying and initiating projects; managing resources; driving the resolution of issues; and holding self and team accountable for results Identify, create and facilitate process design changes by conducting business and systems process analysis and design at a complex level; focusing on quality improvement and data management; ensuring data is reliable and valid; developing process improvements or re-engineering and recommending elimination; integrating new systems and processes with existing ones; and partnering with customer to ensure systems provided meet the long-term business strategies Provide project level analysis – producing required project analysis documentation (business requirements, scope matrix, use cases, sequence diagrams, future state proposals, UAT plan) Assess business process and system inefficiencies Identify ways to increase BI adoption and customer satisfaction Works in a multi-location team setup, able to manage a team of project managers from offshore locations.   ","RequirementsQualifications & Skills:-  Should have about 12+ years in working in the IT industry with more than 4+ years of delivery management and consulting experience Data warehouse experience is a must, preferably with IBM Infosphere (DataStage) Hands-on experience on BI tools like MicroStrategy (is must) including Schema and Report/Dashboard Development, Other reporting tools like PowerBI is desirable Understanding of Cloud offerings & Infrastructures: – Infrastructure as a Server (IaaS) vs Platform as a Service (PaaS).  Experience with AWS cloud architecture is a must; experience with Hortonworks platform is desirable. End to End experience on at-least one project for cloud movement; from an on premise architecture. Ability to recommend efficient solutions to overcome current business challenges. Ability to team with product owners and cloud partners to establish and maintain our roadmap, setting appropriate expectations and insuring our product and services meet our high standards for security excellence Excellent organizational, verbal and written communication skills Comfortable talking about technical matters with business people and business matters with technical people. Able to express complex concepts in plain language to reach broader audiences By applying to this position your application is automatically considered for all the teams within Cloud Programs. The teams include but are not limited to: Compute, Networking, Data and Analytics, Security, Privacy, Developer Tools, NPI, Services Platform, Product Operations, Capacity Planning, Storage, Machine Learning / Artificial Intelligence, and Data Center Ability to interface extremely well with all levels of employees and senior management Effective decision making, results delivery, leadership and team building skills Demonstrated experience with iterative development methodologies, software development life cycle Demonstrated experience acting as a facilitator between clients and technology experts Experience with completing multiple projects concurrently while adjusting to changing the priorities of the team, department or organization An excellent program management skill, experience to work with offshore project managers/leads is must. ",Business Intelligence - Senior Program Manager,5.0,118800.0,Annually,145200.0,Senior Management
"Continental Building, 80 Boon Keng Road 339780",Continental Automotive Singapore Pte. Ltd.,21 Feb 2019,22 Jan 2019,Permanent,Roles & ResponsibilitiesJob description and definition of responsibilities:­ ­ Coordinate and manage system relevant processes in our Assignment Management System Assignment Pro (APro) in accordance with the International Mobility guidelines ­ Cooperate with the International Mobility Hubs and develop solutions with regard to system related processes ­ Program applications and solve tickets for the Assignment Management System ­ Work in International Mobility projects ­ Constantly improve and develop the functionalities in the system according to the International Mobility requirements ­ Cooperate with the system's service provider for the development of requested solutions ­ Maintain data quality ­ Create and update the manual user guide describing the software and its different functionalities ­ Design reports and create complete dashboards in the Assignment Management System ­ Process mass uploads and imports of data into the system,"RequirementsInternational work experience within operative HR required ­ Degree with a focus on HR, International Management or similar field of study ­ Process experience within International Mobility required ­ Confident demeanor ­ Ability to work well in a team; good communication skills; intercultural skills ­ High degree of flexibility, process oriented ­ Focus on the 3 R’s (reliability, responsiveness, reactivity) ­ Excellent command of English (spoken and written) ­ MS Office Software ­Assignment Pro (APro) (optional) ­ SQL Programme language needed","International Mobility, Systems Manager",5.0,8000.0,Monthly,15000.0,Manager
"Bank Of China Building, 4 Battery Road 049908",Charterhouse Pte. Ltd.,21 Feb 2019,22 Jan 2019,Contract,"Roles & ResponsibilitiesYou will be responsible for end to end development of Data Analytics use cases, Data Lake platform and tools. The role must be hands on and will be willingness to work as DevOps model.","Requirements Commercial software engineering: You have 3+ years of professional software development experience with languages and systems such as Java, Python (PySpark), and version control (git), with good analytical & debugging skills. Big data: You have extensive experience with data analytics and working knowledge of big data infrastructure such as Hadoop Eco System, HDFS, Spark, Google Cloud, Big Query, Data Flow (nice to have). You've routinely built data pipelines with gigabytes/terabytes of data and understand the challenges of manipulating such large datasets. Data Modeling: Flair for data, schema, data model, PL/SQL, Star & snow flake schema, how to bring efficiency in data modeling for efficient querying data for analysis, understands criticality TDD and develops data validation techniques. Real Time Systems: Understands evolution of databases for in-memory, NoSQL & indexing technologies along with experience on real-time & stream processing systems like kafka, Storm.  Please send your resume in word format with your current and expected salary to yvonnet@charterhouse.com.sg EA License no.: 13C6338 I Reg no.: R1110355",Software Consultant,1.0,6000.0,Monthly,9000.0,Executive
7 Ang Mo Kio Street 64 569086,Apple South Asia Pte. Ltd.,21 Feb 2019,22 Jan 2019,Full Time,"Roles & ResponsibilitiesJob Summary We’re a diverse collection of thinkers and doers, continually reimagining our products, systems, and practices to help people do what they love in new ways. This is a deeply reciprocal place, where everything we build is the result of people in different roles and teams working together to make each other’s ideas stronger. That same real passion for innovation that goes into our products also applies to our practices, strengthening our dedication to leave the world better than we found it. As the HR Helpline CSR, you will be looked to for supporting employee in HR policies and processes of various countries across Asia Pacific, acting as the principal liaison between employee and the various HR partners. You will play a significant and diverse HR shared services role responsible for providing regional HR Support services to the business. Description - You will serve as a primary HR point of contact for all employee and manager enquiries regarding benefits, employee data, HR systems and information sources, and payroll - You will respond to employee inquiries through phone or email by accessing a variety of tools and knowledge bases - Build, organise and review knowledge base content Help resolve non-standard employee enquiries, identifying the best means to find expert support internally or externally - Establish relationships throughout Apple’s growing Asia Pacific Human Resources organisation Administer HR-related processes for internal customer, including data entry and support of Apple’s HRIS tool - Develop strong internal relationships across Human Resources and with external vendors to better understand these functions and support opportunities - Share and improve processes within the HR HelpLine and across Apple’s businesses Record all enquiries and resolutions in a customer relationship management system - Analyse trends and report results, bringing findings and insights from the HR HelpLine to our businesses - Help make the HR HelpLine experience truly rewarding for customers Maintain employment files and ensure archiving of files is up-to-date and accurate","RequirementsKey Qualifications  Preferred to have some Human Resources experience or customer contact center experience, however fresh graduate could be considered as well. Flexibility to work varied shifts on a 5-day schedule if job required  You have the ability to work with confidential data  Excellent interpersonal skill and enjoy talking to others  Excellent communicator with able to work at all levels of management with solid verbal and written communication skills  Strong organisational skills and able to meet deadlines; meticulous in organising workload and running the detail.  Capable to work on and balance numerous activities. ",Hr Helpline Csr(Customer Service Representative),26.0,3500.0,Monthly,6000.0,Executive
